,Incident_Date,Year,Reported_Month,Number_Dead,Total_Number_of_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_of_Death
804,2020-11-19 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
805,2020-11-21 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
806,2020-11-23 12:00:00,2020,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
807,2020-11-28 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
808,2020-12-01 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
809,2020-12-01 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
810,2020-12-01 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
811,2020-12-02 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
812,2020-12-03 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
813,2020-12-04 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Yuma County, Arizona, USA (see GPS coordinates for exact location)"
814,2020-12-04 12:00:00,2020,December,1,1,,,1.0,,Violence,"West Bound I-10 MP 289.4 (1/2 miles West of Marsh Station Road On and Off Ramp), Arizona, USA"
815,2020-12-04 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
816,2020-12-08 12:00:00,2020,December,1,1,,,1.0,,Mixed or unknown,"Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
817,2020-12-14 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
818,2020-12-15 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
819,2020-12-16 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
820,2020-12-28 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
821,2020-12-29 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
822,2020-12-30 12:00:00,2020,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
823,2020-02-08 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
824,2020-02-27 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
825,2020-03-19 12:00:00,2020,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
826,2020-06-16 12:00:00,2020,June,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
827,2020-09-14 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
828,2020-10-16 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
829,2020-10-16 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
830,2020-11-01 12:00:00,2020,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
